GOterm	disease_n	neutral_n	disease_p	neutral_p	golor	subontology	description
GO0051983	0	8	0.0000	0.0030	-58.0570	biological_process	'regulation of chromosome segregation'
GO0051445	0	8	0.0000	0.0030	-58.0570	biological_process	'regulation of meiotic cell cycle'
GO0050699	0	8	0.0000	0.0030	-58.0570	molecular_function	'WW domain binding'
GO0050690	0	8	0.0000	0.0030	-58.0570	biological_process	'regulation of defense response to virus by virus'
GO0050688	0	8	0.0000	0.0030	-58.0570	biological_process	'regulation of defense response to virus'
GO0048679	0	8	0.0000	0.0030	-58.0570	biological_process	'regulation of axon regeneration'
GO0046986	0	8	0.0000	0.0030	-58.0570	biological_process	'negative regulation of hemoglobin biosynthetic process'
GO0046984	0	8	0.0000	0.0030	-58.0570	biological_process	'regulation of hemoglobin biosynthetic process'
GO0046607	0	8	0.0000	0.0030	-58.0570	biological_process	'positive regulation of centrosome cycle'
GO0046601	0	8	0.0000	0.0030	-58.0570	biological_process	'positive regulation of centriole replication'
GO0046501	0	8	0.0000	0.0030	-58.0570	biological_process	'protoporphyrinogen IX metabolic process'
GO0045993	0	8	0.0000	0.0030	-58.0570	biological_process	'negative regulation of translational initiation by iron'
GO0045684	0	8	0.0000	0.0030	-58.0570	biological_process	'positive regulation of epidermis development'
GO0045618	0	8	0.0000	0.0030	-58.0570	biological_process	'positive regulation of keratinocyte differentiation'
GO0045606	0	8	0.0000	0.0030	-58.0570	biological_process	'positive regulation of epidermal cell differentiation'
GO0045578	0	8	0.0000	0.0030	-58.0570	biological_process	'negative regulation of B cell differentiation'
GO0045323	0	8	0.0000	0.0030	-58.0570	cellular_component	'interleukin-1 receptor complex'
GO0045198	0	8	0.0000	0.0030	-58.0570	biological_process	'establishment of epithelial cell apical/basal polarity'
GO0043021	0	8	0.0000	0.0030	-58.0570	molecular_function	'ribonucleoprotein complex binding'
GO0042501	0	8	0.0000	0.0030	-58.0570	biological_process	'serine phosphorylation of STAT protein'
GO0035726	0	8	0.0000	0.0030	-58.0570	biological_process	'common myeloid progenitor cell proliferation'
GO0035612	0	8	0.0000	0.0030	-58.0570	molecular_function	'AP-2 adaptor complex binding'
GO0033081	0	8	0.0000	0.0030	-58.0570	biological_process	'regulation of T cell differentiation in thymus'
GO0033013	0	8	0.0000	0.0030	-58.0570	biological_process	'tetrapyrrole metabolic process'
GO0032743	0	8	0.0000	0.0030	-58.0570	biological_process	'positive regulation of interleukin-2 production'
GO0032482	0	8	0.0000	0.0030	-58.0570	biological_process	'Rab protein signal transduction'
GO0031664	0	8	0.0000	0.0030	-58.0570	biological_process	'regulation of lipopolysaccharide-mediated signaling pathway'
GO0031573	0	8	0.0000	0.0030	-58.0570	biological_process	'intra-S DNA damage checkpoint'
GO0031013	0	8	0.0000	0.0030	-58.0570	molecular_function	'troponin I binding'
GO0030859	0	8	0.0000	0.0030	-58.0570	biological_process	'polarized epithelial cell differentiation'
GO0030575	0	8	0.0000	0.0030	-58.0570	biological_process	'nuclear body organization'
GO0030374	0	8	0.0000	0.0030	-58.0570	molecular_function	'ligand-dependent nuclear receptor transcription coactivator activity'
GO0022626	0	8	0.0000	0.0030	-58.0570	cellular_component	'cytosolic ribosome'
GO0021766	0	8	0.0000	0.0030	-58.0570	biological_process	'hippocampus development'
GO0019905	0	8	0.0000	0.0030	-58.0570	molecular_function	'syntaxin binding'
GO0016779	0	8	0.0000	0.0030	-58.0570	molecular_function	'nucleotidyltransferase activity'
GO0016505	0	8	0.0000	0.0030	-58.0570	molecular_function	'peptidase activator activity involved in apoptotic process'
GO0016504	0	8	0.0000	0.0030	-58.0570	molecular_function	'peptidase activator activity'
GO0010999	0	8	0.0000	0.0030	-58.0570	biological_process	'regulation of eIF2 alpha phosphorylation by heme'
GO0010940	0	8	0.0000	0.0030	-58.0570	biological_process	'positive regulation of necrotic cell death'
GO0010939	0	8	0.0000	0.0030	-58.0570	biological_process	'regulation of necrotic cell death'
GO0010666	0	8	0.0000	0.0030	-58.0570	biological_process	'positive regulation of cardiac muscle cell apoptotic process'
GO0010665	0	8	0.0000	0.0030	-58.0570	biological_process	'regulation of cardiac muscle cell apoptotic process'
GO0010663	0	8	0.0000	0.0030	-58.0570	biological_process	'positive regulation of striated muscle cell apoptotic process'
GO0010662	0	8	0.0000	0.0030	-58.0570	biological_process	'regulation of striated muscle cell apoptotic process'
GO0010661	0	8	0.0000	0.0030	-58.0570	biological_process	'positive regulation of muscle cell apoptotic process'
GO0008656	0	8	0.0000	0.0030	-58.0570	molecular_function	'cysteine-type endopeptidase activator activity involved in apoptotic process'
GO0008017	0	8	0.0000	0.0030	-58.0570	molecular_function	'microtubule binding'
GO0007626	0	8	0.0000	0.0030	-58.0570	biological_process	'locomotory behavior'
GO0007250	0	8	0.0000	0.0030	-58.0570	biological_process	'activation of NF-kappaB-inducing kinase activity'
GO0007217	0	8	0.0000	0.0030	-58.0570	biological_process	'tachykinin receptor signaling pathway'
GO0007188	0	8	0.0000	0.0030	-58.0570	biological_process	'adenylate cyclase-modulating G-protein coupled receptor signaling pathway'
GO0007187	0	8	0.0000	0.0030	-58.0570	biological_process	'G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger'
GO0007185	0	8	0.0000	0.0030	-58.0570	biological_process	'transmembrane receptor protein tyrosine phosphatase signaling pathway'
GO0007164	0	8	0.0000	0.0030	-58.0570	biological_process	'establishment of tissue polarity'
GO0007099	0	8	0.0000	0.0030	-58.0570	biological_process	'centriole replication'
GO0006942	0	8	0.0000	0.0030	-58.0570	biological_process	'regulation of striated muscle contraction'
GO0006778	0	8	0.0000	0.0030	-58.0570	biological_process	'porphyrin-containing compound metabolic process'
GO0006447	0	8	0.0000	0.0030	-58.0570	biological_process	'regulation of translational initiation by iron'
GO0006298	0	8	0.0000	0.0030	-58.0570	biological_process	'mismatch repair'
GO0005811	0	8	0.0000	0.0030	-58.0570	cellular_component	'lipid particle'
GO0005788	0	8	0.0000	0.0030	-58.0570	cellular_component	'endoplasmic reticulum lumen'
GO0005112	0	8	0.0000	0.0030	-58.0570	molecular_function	'Notch binding'
GO0005099	0	8	0.0000	0.0030	-58.0570	molecular_function	'Ras GTPase activator activity'
GO0005097	0	8	0.0000	0.0030	-58.0570	molecular_function	'Rab GTPase activator activity'
GO0005095	0	8	0.0000	0.0030	-58.0570	molecular_function	'GTPase inhibitor activity'
GO0004896	0	8	0.0000	0.0030	-58.0570	molecular_function	'cytokine receptor activity'
GO0004711	0	8	0.0000	0.0030	-58.0570	molecular_function	'ribosomal protein S6 kinase activity'
GO0004691	0	8	0.0000	0.0030	-58.0570	molecular_function	'cAMP-dependent protein kinase activity'
GO0004515	0	8	0.0000	0.0030	-58.0570	molecular_function	'nicotinate-nucleotide adenylyltransferase activity'
GO0002832	0	8	0.0000	0.0030	-58.0570	biological_process	'negative regulation of response to biotic stimulus'
GO0002824	0	8	0.0000	0.0030	-58.0570	biological_process	'positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains'
GO0002821	0	8	0.0000	0.0030	-58.0570	biological_process	'positive regulation of adaptive immune response'
GO0002572	0	8	0.0000	0.0030	-58.0570	biological_process	'pro-T cell differentiation'
GO0001736	0	8	0.0000	0.0030	-58.0570	biological_process	'establishment of planar polarity'
GO0001578	0	8	0.0000	0.0030	-58.0570	biological_process	'microtubule bundle formation'
GO0000149	0	8	0.0000	0.0030	-58.0570	molecular_function	'SNARE binding'
GO0090502	0	9	0.0000	0.0034	-58.2269	biological_process	'RNA phosphodiester bond hydrolysis, endonucleolytic'
GO0090501	0	9	0.0000	0.0034	-58.2269	biological_process	'RNA phosphodiester bond hydrolysis'
GO0061339	0	9	0.0000	0.0034	-58.2269	biological_process	'establishment or maintenance of monopolar cell polarity'
GO0061245	0	9	0.0000	0.0034	-58.2269	biological_process	'establishment or maintenance of bipolar cell polarity'
GO0061162	0	9	0.0000	0.0034	-58.2269	biological_process	'establishment of monopolar cell polarity'
GO0060760	0	9	0.0000	0.0034	-58.2269	biological_process	'positive regulation of response to cytokine stimulus'
GO0060252	0	9	0.0000	0.0034	-58.2269	biological_process	'positive regulation of glial cell proliferation'
GO0060251	0	9	0.0000	0.0034	-58.2269	biological_process	'regulation of glial cell proliferation'
GO0051298	0	9	0.0000	0.0034	-58.2269	biological_process	'centrosome duplication'
GO0051081	0	9	0.0000	0.0034	-58.2269	biological_process	'nuclear envelope disassembly'
GO0050861	0	9	0.0000	0.0034	-58.2269	biological_process	'positive regulation of B cell receptor signaling pathway'
GO0050855	0	9	0.0000	0.0034	-58.2269	biological_process	'regulation of B cell receptor signaling pathway'
GO0050732	0	9	0.0000	0.0034	-58.2269	biological_process	'negative regulation of peptidyl-tyrosine phosphorylation'
GO0048813	0	9	0.0000	0.0034	-58.2269	biological_process	'dendrite morphogenesis'
GO0046825	0	9	0.0000	0.0034	-58.2269	biological_process	'regulation of protein export from nucleus'
GO0045948	0	9	0.0000	0.0034	-58.2269	biological_process	'positive regulation of translational initiation'
GO0045945	0	9	0.0000	0.0034	-58.2269	biological_process	'positive regulation of transcription from RNA polymerase III promoter'
GO0045806	0	9	0.0000	0.0034	-58.2269	biological_process	'negative regulation of endocytosis'
GO0045197	0	9	0.0000	0.0034	-58.2269	biological_process	'establishment or maintenance of epithelial cell apical/basal polarity'
GO0043988	0	9	0.0000	0.0034	-58.2269	biological_process	'histone H3-S28 phosphorylation'
GO0043502	0	9	0.0000	0.0034	-58.2269	biological_process	'regulation of muscle adaptation'
GO0035631	0	9	0.0000	0.0034	-58.2269	cellular_component	'CD40 receptor complex'
GO0035404	0	9	0.0000	0.0034	-58.2269	biological_process	'histone-serine phosphorylation'
GO0035089	0	9	0.0000	0.0034	-58.2269	biological_process	'establishment of apical/basal cell polarity'
GO0035088	0	9	0.0000	0.0034	-58.2269	biological_process	'establishment or maintenance of apical/basal cell polarity'
GO0034332	0	9	0.0000	0.0034	-58.2269	biological_process	'adherens junction organization'
GO0033083	0	9	0.0000	0.0034	-58.2269	biological_process	'regulation of immature T cell proliferation'
GO0032107	0	9	0.0000	0.0034	-58.2269	biological_process	'regulation of response to nutrient levels'
GO0032104	0	9	0.0000	0.0034	-58.2269	biological_process	'regulation of response to extracellular stimulus'
GO0031975	0	9	0.0000	0.0034	-58.2269	cellular_component	'envelope'
GO0031967	0	9	0.0000	0.0034	-58.2269	cellular_component	'organelle envelope'
GO0031616	0	9	0.0000	0.0034	-58.2269	cellular_component	'spindle pole centrosome'
GO0030826	0	9	0.0000	0.0034	-58.2269	biological_process	'regulation of cGMP biosynthetic process'
GO0030823	0	9	0.0000	0.0034	-58.2269	biological_process	'regulation of cGMP metabolic process'
GO0030397	0	9	0.0000	0.0034	-58.2269	biological_process	'membrane disassembly'
GO0019935	0	9	0.0000	0.0034	-58.2269	biological_process	'cyclic-nucleotide-mediated signaling'
GO0019933	0	9	0.0000	0.0034	-58.2269	biological_process	'cAMP-mediated signaling'
GO0016241	0	9	0.0000	0.0034	-58.2269	biological_process	'regulation of macroautophagy'
GO0014015	0	9	0.0000	0.0034	-58.2269	biological_process	'positive regulation of gliogenesis'
GO0008385	0	9	0.0000	0.0034	-58.2269	cellular_component	'IkappaB kinase complex'
GO0008045	0	9	0.0000	0.0034	-58.2269	biological_process	'motor neuron axon guidance'
GO0007252	0	9	0.0000	0.0034	-58.2269	biological_process	'I-kappaB phosphorylation'
GO0007077	0	9	0.0000	0.0034	-58.2269	biological_process	'mitotic nuclear envelope disassembly'
GO0006359	0	9	0.0000	0.0034	-58.2269	biological_process	'regulation of transcription from RNA polymerase III promoter'
GO0005801	0	9	0.0000	0.0034	-58.2269	cellular_component	'cis-Golgi network'
GO0005635	0	9	0.0000	0.0034	-58.2269	cellular_component	'nuclear envelope'
GO0004521	0	9	0.0000	0.0034	-58.2269	molecular_function	'endoribonuclease activity'
GO0002761	0	9	0.0000	0.0034	-58.2269	biological_process	'regulation of myeloid leukocyte differentiation'
GO0001961	0	9	0.0000	0.0034	-58.2269	biological_process	'positive regulation of cytokine-mediated signaling pathway'
GO2000756	0	10	0.0000	0.0037	-58.3789	biological_process	'regulation of peptidyl-lysine acetylation'
GO2000751	0	10	0.0000	0.0037	-58.3789	biological_process	'histone H3-T3 phosphorylation involved in chromosome passenger complex localization to kinetochore'
GO2000668	0	10	0.0000	0.0037	-58.3789	biological_process	'regulation of dendritic cell apoptotic process'
GO1901983	0	10	0.0000	0.0037	-58.3789	biological_process	'regulation of protein acetylation'
GO1901880	0	10	0.0000	0.0037	-58.3789	biological_process	'negative regulation of protein depolymerization'
GO1901879	0	10	0.0000	0.0037	-58.3789	biological_process	'regulation of protein depolymerization'
GO1901727	0	10	0.0000	0.0037	-58.3789	biological_process	'positive regulation of histone deacetylase activity'
GO1901222	0	10	0.0000	0.0037	-58.3789	biological_process	'regulation of NIK/NF-kappaB signaling'
GO0090231	0	10	0.0000	0.0037	-58.3789	biological_process	'regulation of spindle checkpoint'
GO0090224	0	10	0.0000	0.0037	-58.3789	biological_process	'regulation of spindle organization'
GO0072355	0	10	0.0000	0.0037	-58.3789	biological_process	'histone H3-T3 phosphorylation'
GO0072354	0	10	0.0000	0.0037	-58.3789	molecular_function	'histone kinase activity (H3-T3 specific)'
GO0070528	0	10	0.0000	0.0037	-58.3789	biological_process	'protein kinase C signaling'
GO0070233	0	10	0.0000	0.0037	-58.3789	biological_process	'negative regulation of T cell apoptotic process'
GO0051964	0	10	0.0000	0.0037	-58.3789	biological_process	'negative regulation of synapse assembly'
GO0051961	0	10	0.0000	0.0037	-58.3789	biological_process	'negative regulation of nervous system development'
GO0051534	0	10	0.0000	0.0037	-58.3789	biological_process	'negative regulation of NFAT protein import into nucleus'
GO0051532	0	10	0.0000	0.0037	-58.3789	biological_process	'regulation of NFAT protein import into nucleus'
GO0050681	0	10	0.0000	0.0037	-58.3789	molecular_function	'androgen receptor binding'
GO0048662	0	10	0.0000	0.0037	-58.3789	biological_process	'negative regulation of smooth muscle cell proliferation'
GO0048193	0	10	0.0000	0.0037	-58.3789	biological_process	'Golgi vesicle transport'
GO0046621	0	10	0.0000	0.0037	-58.3789	biological_process	'negative regulation of organ growth'
GO0046599	0	10	0.0000	0.0037	-58.3789	biological_process	'regulation of centriole replication'
GO0045625	0	10	0.0000	0.0037	-58.3789	biological_process	'regulation of T-helper 1 cell differentiation'
GO0044295	0	10	0.0000	0.0037	-58.3789	cellular_component	'axonal growth cone'
GO0043146	0	10	0.0000	0.0037	-58.3789	biological_process	'spindle stabilization'
GO0043029	0	10	0.0000	0.0037	-58.3789	biological_process	'T cell homeostasis'
GO0042992	0	10	0.0000	0.0037	-58.3789	biological_process	'negative regulation of transcription factor import into nucleus'
GO0042990	0	10	0.0000	0.0037	-58.3789	biological_process	'regulation of transcription factor import into nucleus'
GO0042771	0	10	0.0000	0.0037	-58.3789	biological_process	'intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator'
GO0042308	0	10	0.0000	0.0037	-58.3789	biological_process	'negative regulation of protein import into nucleus'
GO0038089	0	10	0.0000	0.0037	-58.3789	biological_process	'positive regulation of cell migration by vascular endothelial growth factor signaling pathway'
GO0038033	0	10	0.0000	0.0037	-58.3789	biological_process	'positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway'
GO0036064	0	10	0.0000	0.0037	-58.3789	cellular_component	'ciliary basal body'
GO0035869	0	10	0.0000	0.0037	-58.3789	cellular_component	'ciliary transition zone'
GO0035258	0	10	0.0000	0.0037	-58.3789	molecular_function	'steroid hormone receptor binding'
GO0035257	0	10	0.0000	0.0037	-58.3789	molecular_function	'nuclear hormone receptor binding'
